EL,ER,SL,SR,type
34,34,41,41,2
34,34,41,41,2
34,34,41,41,2
34,34,41,41,2
34,34,41,41,2
34,34,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
33,33,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
32,32,41,41,2
31,31,41,41,2
31,31,41,41,2
31,31,41,41,2
31,31,41,41,2
31,31,41,41,2
30,30,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
29,29,41,41,2
28,28,41,41,2
28,28,41,41,2
28,28,41,41,2
28,28,41,41,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
41,41,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
40,40,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
39,39,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
38,38,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
37,37,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
36,36,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
35,35,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
34,34,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
33,33,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
32,32,42,42,2
31,31,42,42,2
30,30,42,42,2
30,30,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
29,29,42,42,2
28,28,42,42,2
28,28,42,42,2
42,42,43,43,2
42,42,43,43,2
42,42,43,43,2
42,42,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
41,41,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
40,40,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
39,39,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
38,38,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
37,37,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
36,36,43,43,2
35,35,43,43,2
35,35,43,43,2
35,35,43,43,2
35,35,43,43,2
35,35,43,43,2
35,35,43,43,2
35,35,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
34,34,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
33,33,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
32,32,43,43,2
31,31,43,43,2
31,31,43,43,2
29,29,43,43,2
29,29,43,43,2
29,29,43,43,2
29,29,43,43,2
29,29,43,43,2
29,29,43,43,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
43,43,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
42,42,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
41,41,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
40,40,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
39,39,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
38,38,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
37,37,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
36,36,44,44,2
35,35,44,44,2
35,35,44,44,2
35,35,44,44,2
35,35,44,44,2
35,35,44,44,2
35,35,44,44,2
35,35,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
34,34,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
33,33,44,44,2
32,32,44,44,2
32,32,44,44,2
32,32,44,44,2
32,32,44,44,2
32,32,44,44,2
32,32,44,44,2
44,44,45,45,2
44,44,45,45,2
44,44,45,45,2
44,44,45,45,2
44,44,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
43,43,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
42,42,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
41,41,45,45,2
